frame_path,video_id,video_path,label,label_int
/kaggle/working/frames/fake/02_13__outside_talking_pan_laughing__2YSYT2N3/frame_026.jpg,02_13__outside_talking_pan_laughing__2YSYT2N3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,fake,0
/kaggle/working/frames/fake/02_13__outside_talking_pan_laughing__2YSYT2N3/frame_027.jpg,02_13__outside_talking_pan_laughing__2YSYT2N3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,fake,0
/kaggle/working/frames/fake/02_13__outside_talking_pan_laughing__2YSYT2N3/frame_028.jpg,02_13__outside_talking_pan_laughing__2YSYT2N3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,fake,0
/kaggle/working/frames/fake/02_13__outside_talking_pan_laughing__2YSYT2N3/frame_029.jpg,02_13__outside_talking_pan_laughing__2YSYT2N3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,fake,0
/kaggle/working/frames/fake/02_13__outside_talking_pan_laughing__2YSYT2N3/frame_030.jpg,02_13__outside_talking_pan_laughing__2YSYT2N3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,fake,0
/kaggle/working/frames/fake/02_13__outside_talking_pan_laughing__2YSYT2N3/frame_031.jpg,02_13__outside_talking_pan_laughing__2YSYT2N3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_000.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_001.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_002.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_003.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_004.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_005.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_006.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_007.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_008.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_009.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_010.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_011.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_012.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_013.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_014.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_015.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_016.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_017.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_018.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_019.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_020.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_021.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_022.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_023.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_024.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_025.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_026.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_027.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_028.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_029.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_030.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/04_06__kitchen_still__ZK95PQDE/frame_031.jpg,04_06__kitchen_still__ZK95PQDE,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_06__kitchen_still__ZK95PQDE.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_000.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_001.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_002.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_003.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_004.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_005.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_006.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_007.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_008.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_009.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_010.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_011.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_012.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_013.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_014.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_015.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_016.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_017.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_018.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_019.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_020.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_021.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_022.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_023.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_024.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_025.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_026.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_027.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_028.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_029.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_030.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/06_02__podium_speech_happy__N8OSN8P6/frame_031.jpg,06_02__podium_speech_happy__N8OSN8P6,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/06_02__podium_speech_happy__N8OSN8P6.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_000.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_001.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_002.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_003.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_004.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_005.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_006.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_007.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_008.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_009.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_010.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_011.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_012.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_013.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_014.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_015.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_016.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_017.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_018.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_019.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_020.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_021.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_022.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_023.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_024.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_025.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_026.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_027.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_028.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_029.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_030.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/03_27__walk_down_hall_angry__IL675GCI/frame_031.jpg,03_27__walk_down_hall_angry__IL675GCI,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,0
/kaggle/working/frames/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR/frame_000.jpg,04_13__walking_outside_cafe_disgusted__00T3UYOR,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR.mp4,fake,0
/kaggle/working/frames/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR/frame_001.jpg,04_13__walking_outside_cafe_disgusted__00T3UYOR,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR.mp4,fake,0
/kaggle/working/frames/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR/frame_002.jpg,04_13__walking_outside_cafe_disgusted__00T3UYOR,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR.mp4,fake,0
/kaggle/working/frames/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR/frame_003.jpg,04_13__walking_outside_cafe_disgusted__00T3UYOR,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR.mp4,fake,0
/kaggle/working/frames/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR/frame_004.jpg,04_13__walking_outside_cafe_disgusted__00T3UYOR,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR.mp4,fake,0
/kaggle/working/frames/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR/frame_005.jpg,04_13__walking_outside_cafe_disgusted__00T3UYOR,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_13__walking_outside_cafe_disgusted__00T3UYOR.mp4,fake,0
